0,1,2,3,4,5,6,7,8,target
-0.60578626,-1.7894472,-1.8655105,-0.5117558,3.2728803,3.3856742,-0.018989895,-0.3528768,-0.58645093,7
1.2425364,0.9846031,0.7890483,-1.9572438,-1.1400273,-0.59486115,0.4317696,-0.3528768,-0.58645093,1
-0.22621436,-0.9302283,0.60837156,-0.29091763,0.5552588,0.17358199,-0.18802537,-0.3528768,0.8537187,1
1.2755477,-0.24285263,0.7543028,-1.3148047,-0.8553223,-0.5641234,0.74871075,-0.3528768,-0.58645093,1
0.037798002,0.2849537,0.8237938,-0.35114622,-0.8941439,0.06599996,-0.44862092,-0.3528768,2.7053654,2
-0.6487128,-1.0529732,0.5527788,0.85342693,0.7493768,0.20431967,-0.6176557,-0.3528768,0.33937243,2
0.031227203,0.002638287,0.8376922,-0.2306888,-0.35062158,0.019893324,-0.47679338,-0.3528768,-0.58645093,2
-0.19981313,0.14993283,0.5041351,0.15075924,-0.790613,0.12747535,-0.11759388,-0.3528768,-0.58645093,3
1.5791816,0.03946163,0.4554912,-0.43145102,-0.35062158,0.15821314,-0.08942141,-0.3528768,-0.58645093,7
-0.470475,-0.6724626,0.62226975,-0.27084142,-0.052972745,0.17358199,-0.11759388,-0.3528768,-0.58645093,3
1.0412024,-0.43924534,0.67091364,-1.154195,-0.4282648,-0.47191024,0.62897754,-0.3528768,1.1623265,1
-0.22294864,-1.1757193,0.017697524,-0.31099382,1.3575985,0.09673765,0.0725708,-0.3528768,1.8824112,1
-0.962262,0.8986816,-1.8655105,2.4796007,0.95642865,-0.6409677,0.07961341,0.8768226,-0.07210461,7
1.0412024,-0.43924534,0.67091364,-1.154195,-0.55767345,-0.47191024,0.62897754,-0.3528768,1.1623265,1
0.7540545,1.168721,-1.8655105,1.1545702,0.9952503,-0.76391864,-0.3641035,2.9532003,-0.58645093,7
0.32168016,0.2849537,0.59447336,-1.3951095,-0.0012073045,-0.5180168,-0.047162365,-0.05049171,1.8824112,3
-0.33185866,-0.7706589,0.6500662,-0.31099382,0.17996679,0.1428442,-0.1809821,-0.3528768,-0.58645093,1
-0.62892175,0.002638287,0.6014225,-0.39129862,0.20584458,0.281164,-0.60356915,-0.3528768,-0.58645093,2
-0.20311819,-0.68473625,0.5527788,-0.43145102,0.41290635,0.17358199,-0.2795854,-0.17144574,1.6766728,1
2.9786441,-2.9309802,-1.8655105,-1.3951095,0.5552588,-0.76391864,4.2280135,-0.3528768,-0.58645093,2
-0.8170355,-0.6479129,0.51803327,-0.09015539,0.8140762,0.29653284,-0.6387849,-0.3528768,1.8824112,1
0.9586936,1.1196228,0.84464127,-1.2344998,-1.4894316,-0.76391864,0.37542465,-0.3528768,-0.58645093,3
-0.8137304,-0.7215608,0.58057517,0.9136556,0.27055386,0.29653284,-0.69513017,-0.3528768,-0.58645093,2
-2.3815155,4.8756366,-1.8655105,-2.2182345,3.5705292,-0.76391864,-1.6248223,-0.3528768,-0.58645093,6
1.1072252,0.12538433,0.8168447,-1.1341187,-1.1141397,-0.4104348,0.41064042,-0.3528768,0.5451109,1
-1.0645618,0.7391122,-0.003149778,4.1258507,-3.5729437,1.81805,-2.1741862,4.0821047,-0.58645093,5
1.0412024,-0.35332382,0.62226975,-1.0939664,-0.5835611,-0.4104348,0.6078477,-0.3528768,1.0594572,1
0.806857,0.45679677,-0.28111413,-0.029926797,-0.8553223,-0.01084437,0.62897754,-0.3528768,1.1623265,2
-0.36156496,1.586056,-1.8655105,1.7970091,0.8140762,-0.76391864,-0.0049039964,0.9776177,-0.58645093,7
0.11704106,-0.58653986,0.67786276,0.23106404,-0.18238142,0.12747535,-0.2866287,-0.3528768,0.64798015,2
0.0015208925,-0.32877412,0.10803583,-0.33107004,0.25761002,0.08136881,0.07961341,-0.3528768,-0.58645093,1
0.024617057,-0.19375445,0.74735373,-0.250765,-0.3247339,0.12747535,-0.37818938,-0.3528768,-0.58645093,2
1.1072252,0.088559814,0.7334555,-1.0939664,-0.82943463,-0.4872791,0.45994207,-0.3528768,0.1336339,1
-0.10081832,-0.50061834,0.7751501,-0.73259425,0.542315,0.09673765,-0.40636188,-0.3528768,0.64798015,2
-1.0645618,1.7701751,-1.8655105,1.9576192,1.3834862,-0.76391864,-0.39931858,0.77602756,-0.58645093,7
-0.5364978,-0.6601877,0.60837156,0.3916739,0.6329021,0.23505737,-0.6810439,-0.3528768,-0.58645093,2
-0.6321875,-0.009636551,0.55972785,0.15075924,-0.0012073045,0.26579514,-0.6176557,-0.3528768,0.44224167,2
-0.18993725,-0.24285263,0.49023685,-0.2306888,0.14114518,0.1428442,-0.2584562,-0.3528768,-0.58645093,1
1.3547515,1.7824488,-0.33670694,1.234875,-3.0941207,0.4041149,0.5655893,-0.3528768,-0.58645093,7
-0.59921545,-0.8074823,0.11498493,-0.009850359,0.8011323,0.1121065,-0.11759388,-0.13112774,1.6766728,2
-0.4209776,-0.50061834,0.54582965,0.69281715,0.08937975,0.2504263,-0.5472242,-0.3528768,-0.58645093,2
-0.8203406,-0.35332382,0.5041351,0.2712167,0.7881984,-0.6563366,-0.39931858,-0.3528768,1.368065,2
-2.051441,-0.5128932,0.54582965,-0.65228945,0.42585018,0.18895084,-0.42749104,-0.3528768,2.6024961,1
-0.88305825,-0.20602928,0.55972785,0.05037824,0.77525455,-0.17990188,-0.6528715,-0.3528768,-0.58645093,2
-0.80712026,-0.6724626,0.58057517,1.3553321,0.011736524,0.29653284,-0.69513017,-0.3528768,-0.58645093,2
-0.13382971,0.11310949,0.46938938,0.37159768,-0.9200217,0.1121065,-0.10350731,-0.3528768,0.33937243,3
1.1237111,-0.25512746,0.69176096,-0.59206086,0.12820137,0.06599996,-0.30775785,-0.3528768,-0.58645093,2
-0.8137304,-0.47606868,0.62226975,0.13068303,0.60702425,0.29653284,-0.7021731,-0.3528768,-0.58645093,2
0.24574217,0.6040913,0.7265064,-0.5318323,-0.6870821,-0.6717054,-0.047162365,-0.3528768,-0.58645093,1
-0.24934988,-0.73383445,0.59447336,-0.43145102,0.76231074,0.12747535,-0.39931858,-0.3528768,-0.58645093,1
0.10712584,-0.2674023,0.4763385,-0.5318323,0.08937975,0.1121065,-0.08942141,-0.3528768,1.0594572,1
0.16984354,1.9420182,-1.3234802,0.59243613,-0.19532526,-0.76391864,0.6994084,-0.3528768,-0.58645093,6
-0.53980285,-0.13238142,0.66396457,0.17083544,-0.15650363,0.23505737,-0.6528715,-0.3528768,2.3967576,2
1.5296842,-0.12010658,0.62226975,-1.2545761,-0.8553223,-0.57949233,0.85435736,-0.3528768,-0.27784312,1
1.2722427,1.2546436,-1.8655105,-0.8932041,0.02467048,-0.61023,1.8051794,-0.3528768,0.23650314,2
-0.14370558,-0.24285263,0.5527788,-0.07007919,-0.014151134,0.1428442,-0.3711461,-0.3528768,-0.58645093,1
2.9324517,0.48134646,0.32345828,-1.5757955,-2.692951,-0.6409677,1.8896968,-0.3528768,-0.58645093,2
-0.31202823,-0.16920477,0.6500662,-0.4113748,0.5552588,0.08136881,-0.624699,-0.3528768,-0.58645093,1
-0.22294864,0.29722738,0.67786276,-0.67236567,0.15407915,-0.59486115,-0.25141293,-0.3528768,-0.58645093,3
4.252671,-3.2869434,-1.8655105,1.3151798,-3.6764746,0.12747535,3.0588553,5.9972105,2.2938883,2
0.4372003,-0.94250196,-1.8655105,0.41175008,1.4223077,-0.17990188,1.812222,-0.3528768,-0.58645093,5
-0.19324233,-0.24285263,0.08718853,-0.31099382,0.42585018,0.019893324,0.04439833,-0.3528768,0.33937243,1
2.107285,-2.403175,-1.8655105,0.87350315,-0.5964951,0.48095924,3.0165963,-0.3528768,2.911104,2
-0.38135606,-0.6601877,0.5527788,-0.2306888,0.5034934,0.09673765,-0.3711461,-0.3528768,-0.58645093,1
-0.16680174,-0.83203197,0.51803327,-0.5117558,0.38701868,0.18895084,-0.13872306,-0.3528768,2.499627,1
-0.7213064,-0.4883435,0.566677,0.07045444,0.30937546,0.15821314,-0.58948326,-0.3528768,-0.58645093,2
-0.35164973,-1.2984642,0.024646625,0.37159768,0.2834977,0.3119017,0.1923033,-0.3528768,-0.58645093,2
-1.0843923,2.1384108,-1.8655105,1.6163232,1.0987811,-0.76391864,-0.43453434,0.9171406,-0.58645093,7
-0.14370558,-0.7583841,0.566677,-0.65228945,0.49054956,0.21968852,-0.13167977,-0.3528768,-0.58645093,1
-0.80054945,-0.39014715,0.58057517,0.21098784,0.2834977,0.281164,-0.6387849,-0.3528768,0.33937243,2
-0.8038152,-0.19375445,0.53193146,-0.029926797,0.67172366,0.17358199,-0.7726043,-0.3528768,-0.58645093,2
-0.38466114,-0.034185056,0.566677,-0.59206086,0.25761002,0.0045244773,-0.3711461,-0.3528768,-0.58645093,1
1.8927307,0.51816976,0.14973061,-0.55190843,-1.942367,-0.6409677,1.291031,-0.3528768,-0.58645093,2
-0.3351637,-0.47606868,0.59447336,0.49205512,0.10232358,0.06599996,-0.3641035,-0.3528768,0.1336339,1
-0.17671695,-0.88113016,0.59447336,-0.2106126,0.38701868,0.1121065,-0.14576635,-0.3528768,-0.58645093,1
-0.5727748,-0.58653986,0.59447336,0.3515215,0.3999625,0.21968852,-0.6528715,-0.3528768,1.5738035,2
-0.5595939,-0.5742662,0.6431171,-0.37122244,0.12820137,0.09673765,-0.25141293,-0.3528768,-0.58645093,2
-0.024880342,-0.20602928,0.84464127,-0.07007919,-0.41532096,0.08136881,-0.45566353,-0.3528768,0.44224167,2
-0.8038152,-0.39014715,0.6292189,0.15075924,0.58113664,0.26579514,-0.7937338,-0.3528768,-0.58645093,2
-0.27244604,0.088559814,0.7334555,-0.55190843,0.43878412,0.1428442,-0.6528715,-0.3528768,-0.58645093,1
-0.6784192,-0.08328324,0.6153207,0.25114048,0.2834977,0.17358199,-0.7514751,-0.3528768,-0.58645093,2
1.7574195,0.03946163,-1.8655105,0.2712167,-0.55767345,-0.27211505,2.3122838,-0.3528768,-0.58645093,5
-0.2757511,-1.0284247,0.54582965,-0.1303078,0.95642865,0.15821314,-0.2866287,-0.3528768,0.030764626,1
-0.07772216,0.027187964,0.9002341,-0.5318323,-0.20826907,0.12747535,-0.56835407,-0.3528768,-0.58645093,2
-0.6321875,0.03946163,0.6431171,0.19091164,-0.33767775,0.2504263,-0.6528715,-0.3528768,-0.58645093,2
