0,1,2,3,4,5,6,7,8,target
-0.6057862639427185,-1.7894471883773804,-1.8655104637145996,-0.5117558240890503,3.2728803157806396,3.385674238204956,-0.018989894539117813,-0.35287681221961975,-0.5864509344100952,7
1.2425364255905151,0.9846031069755554,0.7890483140945435,-1.957243800163269,-1.1400272846221924,-0.5948611497879028,0.43176960945129395,-0.35287681221961975,-0.5864509344100952,1
-0.22621436417102814,-0.9302282929420471,0.6083715558052063,-0.29091763496398926,0.5552588105201721,0.17358198761940002,-0.1880253702402115,-0.35287681221961975,0.8537186980247498,1
1.275547742843628,-0.24285262823104858,0.7543027997016907,-1.3148046731948853,-0.8553223013877869,-0.5641233921051025,0.7487107515335083,-0.35287681221961975,-0.5864509344100952,1
0.03779800236225128,0.2849537134170532,0.8237938284873962,-0.35114622116088867,-0.8941438794136047,0.06599996238946915,-0.44862091541290283,-0.35287681221961975,2.7053654193878174,2
-0.6487128138542175,-1.0529731512069702,0.5527787804603577,0.8534269332885742,0.7493767738342285,0.20431967079639435,-0.6176556944847107,-0.35287681221961975,0.3393724262714386,2
0.031227203086018562,0.0026382869109511375,0.8376922011375427,-0.23068879544734955,-0.3506215810775757,0.019893324002623558,-0.4767933785915375,-0.35287681221961975,-0.5864509344100952,2
-0.1998131275177002,0.1499328315258026,0.5041350722312927,0.1507592350244522,-0.7906129956245422,0.12747535109519958,-0.11759387701749802,-0.35287681221961975,-0.5864509344100952,3
1.5791815519332886,0.03946163132786751,0.45549118518829346,-0.4314510226249695,-0.3506215810775757,0.15821313858032227,-0.08942140638828278,-0.35287681221961975,-0.5864509344100952,7
-0.4704749882221222,-0.6724625825881958,0.6222697496414185,-0.27084141969680786,-0.05297274515032768,0.17358198761940002,-0.11759387701749802,-0.35287681221961975,-0.5864509344100952,3
1.041202425956726,-0.439245343208313,0.6709136366844177,-1.154194951057434,-0.4282647967338562,-0.4719102382659912,0.6289775371551514,-0.35287681221961975,1.162326455116272,1
-0.22294864058494568,-1.1757192611694336,0.017697524279356003,-0.31099382042884827,1.3575985431671143,0.09673765301704407,0.07257080078125,-0.35287681221961975,1.882411241531372,1
-0.962261974811554,0.8986815810203552,-1.8655104637145996,2.479600667953491,0.9564286470413208,-0.6409677267074585,0.07961340993642807,0.8768225908279419,-0.07210461050271988,7
1.041202425956726,-0.439245343208313,0.6709136366844177,-1.154194951057434,-0.557673454284668,-0.4719102382659912,0.6289775371551514,-0.35287681221961975,1.162326455116272,1
0.7540544867515564,1.1687209606170654,-1.8655104637145996,1.15457022190094,0.9952502846717834,-0.7639186382293701,-0.3641034960746765,2.953200340270996,-0.5864509344100952,7
